pair_id,from_id,to_id,distance_nm,sea_time_h
P38__P40,P38,P40,401.2340600270547,28.659575716218193
P39__P01,P39,P01,271.1592544010205,19.368518171501467
P39__P02,P39,P02,584.4673123165933,41.74766516547095
P39__P03,P39,P03,1468.5358784656255,104.89541989040183
P39__P04,P39,P04,1369.6556064082883,97.83254331487774
P39__P05,P39,P05,487.36863461385923,34.81204532956137
P39__P06,P39,P06,552.9304284512308,39.495030603659345
P39__P07,P39,P07,107.61793799329392,7.686995570949565
P39__P08,P39,P08,495.2267531388191,35.37333950991565
P39__P09,P39,P09,1187.2581556545938,84.80415397532813
P39__P10,P39,P10,1209.218461307876,86.37274723627685
P39__P11,P39,P11,597.6741201820306,42.691008584430755
P39__P12,P39,P12,526.1993134107198,37.58566524362284
P39__P13,P39,P13,451.31396501017696,32.23671178644121
P39__P14,P39,P14,247.71767357641588,17.69411954117256
P39__P15,P39,P15,1458.2503972627023,104.1607426616216
P39__P16,P39,P16,781.1566822417647,55.79690587441176
P39__P17,P39,P17,508.30071002938223,36.3071935735273
P39__P18,P39,P18,677.7084419132439,48.40774585094599
P39__P19,P39,P19,389.9951367300738,27.85679548071956
P39__P20,P39,P20,1084.7834147138767,77.48452962241977
P39__P21,P39,P21,326.2829312534081,23.30592366095772
P39__P22,P39,P22,1150.078429604112,82.14845925743657
P39__P23,P39,P23,1241.3860475985496,88.67043197132497
P39__P24,P39,P24,413.0683074077871,29.50487910055622
P39__P25,P39,P25,1586.1802186170219,113.29858704407299
P39__P26,P39,P26,334.6354831149977,23.902534508214124
P39__P27,P39,P27,1677.1259929267744,119.79471378048389
P39__P28,P39,P28,1100.764818073985,78.62605843385607
P39__P29,P39,P29,1359.437807104642,97.10270050747442
P39__P30,P39,P30,1468.679160876937,104.90565434835264
P39__P31,P39,P31,1410.6556936445,100.76112097460714
P39__P32,P39,P32,707.2382011886823,50.51701437062017
P39__P33,P39,P33,495.2267531388191,35.37333950991565
P39__P34,P39,P34,829.2112263493689,59.2293733106692
P39__P35,P39,P35,741.4607360711688,52.961481147940624
P39__P36,P39,P36,1413.2982187553748,100.94987276824106
P39__P37,P39,P37,1391.6158994586156,99.4011356756154
P39__P38,P39,P38,408.93790206500427,29.209850147500305
P39__P40,P39,P40,227.24229908925582,16.231592792089703
P40__P01,P40,P01,391.92372049622804,27.99455146401629
P40__P02,P40,P02,528.8775036543097,37.77696454673641
P40__P03,P40,P03,1307.8291043734916,93.41636459810654
P40__P04,P40,P04,1208.9488323161545,86.35348802258247
P40__P05,P40,P05,344.1374188821548,24.5812442058682
P40__P06,P40,P06,527.1415830703743,37.65297021931245
P40__P07,P40,P07,234.96278139663912,16.78305581404565
P40__P08,P40,P08,475.7086391694426,33.97918851210304
P40__P09,P40,P09,1026.5513815624602,73.32509868303286
P40__P10,P40,P10,1048.5116872157419,74.89369194398157
P40__P11,P40,P11,549.9961073977919,39.28543624269942
P40__P12,P40,P12,468.8175410260185,33.48696721614418
P40__P13,P40,P13,371.66008844676554,26.54714917476897
P40__P14,P40,P14,281.85979105347434,20.13284221810531
P40__P15,P40,P15,1297.5436231705683,92.6816873693263
P40__P16,P40,P16,610.9181475580808,43.637010539862914
P40__P17,P40,P17,428.6468334659708,30.61763096185506
P40__P18,P40,P18,517.00166782111,36.928690558650715
P40__P19,P40,P19,422.1162855712259,30.151163255087564
P40__P20,P40,P20,924.0766406217429,66.00547433012449
P40__P21,P40,P21,439.7402625846273,31.41001875604481
P40__P22,P40,P22,989.3716555119781,70.6694039651413
P40__P23,P40,P23,1071.1475129148657,76.51053663677612
P40__P24,P40,P24,422.0555469118362,30.14682477941687
P40__P25,P40,P25,1415.9416839333378,101.13869170952412
P40__P26,P40,P26,448.09281444621695,32.006629603301214
P40__P27,P40,P27,1506.8874582430904,107.63481844593503
P40__P28,P40,P28,940.0580439818507,67.14700314156076
P40__P29,P40,P29,1198.731033012508,85.62364521517915
P40__P30,P40,P30,1307.9723867848031,93.42659905605737
P40__P31,P40,P31,1249.948919552366,89.28206568231187
P40__P32,P40,P32,538.8303739973577,38.48788385695412
P40__P33,P40,P33,475.7086391694426,33.97918851210304
P40__P34,P40,P34,658.9726916656851,47.06947797612037
P40__P35,P40,P35,571.222201387485,40.80158581339179
P40__P36,P40,P36,1252.5914446632407,89.47081747594576
P40__P37,P40,P37,1230.9091253664817,87.92208038332012
P40__P38,P40,P38,401.2340600270547,28.659575716218193
P40__P39,P40,P39,227.2422990892558,16.2315927920897
